StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Age,CoronaA1,CoronaA2,CoronaA3,CoronaA4,CoronaA5,CoronaA6,CoronaA7,CoronaB1,CoronaB2,CoronaB3,CoronaB5,CoronaB6,CoronaC,CoronaD,CoronaE1,CoronaE2,CoronaE3,CoronaE4,CoronaE5,CoronaE6,CoronaF1,CoronaF2,CoronaF3,CoronaF4,CoronaG1,CoronaG2,CoronaG3,Aggress1,Aggress2,Aggress3,SDO1,SDO2,SDO3,VSA1,VSA2,VSA3,GCB1,GCB2,GCB3,SpamCheck1,AuthTrust1,AuthTrust2,AuthTrust3,AuthTrust4,Party,StrenPartyID,Lean,PartyID1_125,PartyID2_4,PartyID3_4,PolAttitude_44,PolAttitude_45,PolAttitude_47,PolAttitude_48,FeelThermIn_1,Efficacy1,Efficacy2,Efficacy3,FeelThermOut_1,Hope,Sadness,Anger,PissedOff,Fear,Scared,Contempt,Disrespect,Disgust,Disappointment,Hostility,Hatred,TriatsOut_4,TriatsOut_5,TriatsOut_7,TriatsOut_9,TriatsOut_11,TriatsOut_12,TrustOut_1,SocDisOut1_1,SocDisOut2_1,SocDisOut3_1,Intolerance1,Intolerance2,Intolerance3,Intolerance4,ThreatOut1,ThreatOut2,ThreatOut3,PolConTheory1,PolConTheory2,PolConTheory3,LegitGnrl1,LegitGnrl2,LegitGnrl3,LegitGnrl4,LegitGnrl5,LegitGnrl6,LegitGnrl7,MetaPercepIn1,MetaPercepIn2,SpamCheck2,MetaPercepOut1,MetaPercepOut2,RiotLegit1,RiotLegit2,RiotLegit3,BanLegit1,BanLegit2,BanLegit3,PolPartic1,PolPartic2,PolPartic3,NationalNews,CNN,Fox,MSNBC,TalkRadio,SocialMedia,Parler,Telegram,AmericID1_125,AmericID2_4,AmericID3_4,Gender,Educ,Income,Ethnic,Religious,Ideolgy,Debriefing,workerId,assignmentId,hitId,OUTGROUP,OUT1,INGROUP,IN1,tID,IDS
1/16/21 13:21,1/16/21 13:34,0,104.244.208.204,100,800,1,1/16/21 13:34,R_qzs2UxnUfrQtKoN,,,,,43.07609558,-83.84729767,anonymous,EN,29,3,3,3,3,3,3,3,2,1,2,2,2,3,1,4,5,4,5,4,4,4,5,3,3,4,3,3,1,1,1,5,5,2,3,4,5,5,5,4,6,3,5,5,4,1,4,,83,73,91,81,66,88,80,86,5,6,5,7,88,92,92,93,90,89,91,91,91,91,91,91,11,27,46,89,91,100,12,11,13,14,57,56,56,56,5,5,6,1,1,1,1,1,1,1,1,1,1,4,3,6,5,4,1,1,1,6,6,6,2,5,6,5,6,4,2,3,5,1,1,100,100,100,10,22,15,35,97,2,,A38IPIPA3T3G4,3EKVH9QMEZIPS4MFBRB0RGCEACR2DO,3G5RUKN2ECG6RG0YVRZG8O104JN9NC,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats
1/16/21 13:23,1/16/21 13:37,0,172.58.76.249,100,871,1,1/16/21 13:37,R_xby6UhgkBviV3I5,,,,,36.16850281,-115.1164017,anonymous,EN,25,2,2,3,3,3,1,3,2,3,1,3,4,5,4,3,4,5,5,3,5,4,1,2,2,1,1,1,1,2,1,5,5,1,4,3,3,4,3,2,6,1,2,3,2,1,3,,24,37,51,35,42,44,54,52,3,4,4,34,87,91,92,92,90,90,92,92,92,93,89,91,38,39,22,76,54,84,22,30,30,41,53,54,54,53,3,5,5,1,1,1,3,2,4,3,2,2,1,5,5,6,3,2,1,1,1,5,6,6,1,3,2,2,2,1,2,2,4,1,1,37,47,67,10,22,15,37,96,3,,A27ATKJCHTVEQP,3R2UR8A0IBUHXHG1PPA9S0I9RZZXOR,3AC6MFV69KVTNBW0WRY2GS6XXA2ZH8,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats
1/16/21 13:23,1/16/21 13:38,0,99.21.188.92,100,888,1,1/16/21 13:38,R_2TC5vc2XHrMxOQ7,,,,,34.89390564,-81.83399963,anonymous,EN,30,3,2,3,2,1,2,2,2,2,3,2,1,5,2,5,5,3,3,2,3,1,1,4,2,2,2,2,1,1,1,6,6,1,1,1,1,4,2,2,6,1,3,3,3,1,6,,100,100,100,100,100,100,100,78,6,6,6,16,89,91,92,92,90,89,92,92,92,92,91,92,0,15,0,90,69,61,37,49,83,67,57,56,56,54,4,4,4,1,1,1,2,2,3,1,1,1,1,3,3,6,3,3,1,1,1,6,6,6,2,5,3,3,5,2,3,3,4,1,1,28,51,51,11,22,14,35,95,1,,A2IDXYWQMH420N,3NL0RFNU0G179O7C7MGBO842EZKK4F,3S8A4GJRD3GWH279ZBIVYV4B0LH6VF,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats
1/16/21 13:13,1/16/21 13:38,0,173.21.113.173,100,1480,1,1/16/21 13:38,R_3kntP00hDT2LdNK,,,,,30.75439453,-88.26599884,anonymous,EN,34,4,4,2,1,3,3,1,3,2,3,4,2,6,3,5,5,3,5,5,4,3,3,3,3,2,1,1,1,3,1,6,6,3,6,6,6,5,5,5,6,1,2,4,2,1,4,,75,60,70,75,64,64,87,81,6,6,4,48,87,87,92,92,91,91,91,91,93,93,92,92,60,70,55,60,80,49,25,45,55,45,54,56,54,54,4,4,6,1,1,1,1,1,1,1,1,1,1,4,5,6,6,6,1,1,1,6,6,6,1,6,1,3,4,1,3,3,6,1,1,100,100,75,11,21,14,36,98,2,,A1D9GIQNCBH33B,3QL2OFSM97WBCY5UXEE9ZYXU076CNP,335VBRURDJD2XANL2SWXI17RQRM9EN,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats
1/16/21 13:27,1/16/21 13:39,0,69.40.132.199,100,713,1,1/16/21 13:39,R_XGvA0whfBWJJykF,,,,,31.32080078,-95.39279938,anonymous,EN,61,1,1,1,1,1,1,1,1,1,2,1,1,1,3,4,5,1,5,1,3,1,1,2,3,1,1,1,1,1,1,6,6,1,1,1,1,1,1,1,6,1,3,5,6,1,6,,73,82,93,5,65,90,91,95,6,6,6,11,89,92,88,88,87,87,91,87,92,93,87,87,22,46,4,92,89,96,22,97,100,95,51,51,51,51,2,4,4,1,1,1,1,1,3,1,1,1,1,2,2,6,4,5,1,1,1,6,6,6,2,6,6,6,2,1,2,1,4,1,1,91,100,97,10,22,17,35,93,2,Everything was clear and easy to understand.,A6TSV1WPP3GG3,3OUYGIZWR8CRLRMR1DYH8M0ORXBP06,32W3UF2EZOYM36XVP6UBB5W8JNVC41,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats
1/16/21 13:23,1/16/21 13:39,0,74.215.173.218,100,931,1,1/16/21 13:39,R_27DSulPF2uznjPb,,,,,39.23510742,-84.45819855,anonymous,EN,35,2,1,3,2,1,2,1,1,1,3,1,2,2,4,1,2,4,5,5,3,3,3,4,3,3,2,3,1,2,1,4,5,4,5,5,5,2,2,2,6,5,3,4,5,2,4,,79,78,75,79,79,84,82,76,6,6,6,0,88,89,91,91,89,89,92,90,93,93,90,90,0,26,0,100,100,100,8,34,40,40,55,52,52,52,6,6,6,6,5,6,2,3,3,2,1,1,1,4,4,6,1,1,3,3,3,1,1,1,2,5,3,4,1,3,2,4,4,1,1,93,94,76,10,23,17,35,93,7,,A39FCR701KYVNQ,3TE3O85731MJTE5KTS6KW5TIPDIR2J,32W3UF2EZOYM36XVP6UBB5W8JNVC41,Democrats,Democrat,Republicans,Republican,a Republican,Republicans
1/16/21 13:25,1/16/21 13:40,0,67.185.129.220,100,943,1,1/16/21 13:40,R_1qWZfgiU2oSZn4B,,,,,47.69869995,-117.4396973,anonymous,EN,24,2,1,1,2,1,2,1,1,1,1,1,1,3,2,3,4,3,4,2,5,2,2,3,3,3,3,1,1,4,1,6,5,1,2,4,3,4,2,4,6,3,2,3,2,1,2,,20,35,0,36,77,65,74,55,5,5,4,40,87,88,89,90,88,88,87,90,89,92,89,88,25,40,10,70,55,50,35,30,50,15,51,55,52,53,3,3,4,2,2,1,1,3,4,1,1,1,1,2,1,6,4,3,1,1,1,6,5,2,1,4,2,4,3,4,4,2,6,1,1,65,75,75,11,21,17,36,97,3,"I think there are some Republican members that are to be respected, but by allowing Trump to represent their party they have made themselves look extremely bad. Despite holding Liberal and Democratic views there are some values I agree with Republicans on, but I can't stand behind the party.",A1M8BYIP0KZJZX,3Y4W8Q93L0YYPVKHZ1VBTL9P7AKVDP,3NQUW096N6LG3GXDJEJ1VWXBZON9LA,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats
1/16/21 13:24,1/16/21 13:42,0,98.204.166.67,100,1092,1,1/16/21 13:42,R_21n8llNVg5L8GBO,,,,,39.04760742,-76.49410248,anonymous,EN,44,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,4,2,4,4,4,3,4,4,4,4,1,2,1,5,5,1,5,5,5,4,4,3,6,5,3,5,6,2,4,,75,76,71,63,67,74,55,71,5,5,5,19,89,91,89,89,89,89,90,90,89,91,88,87,31,59,24,94,84,84,27,100,100,100,52,52,52,52,4,4,4,5,4,5,1,1,1,1,1,1,1,2,2,6,5,5,1,1,1,1,1,1,1,5,1,5,2,5,2,5,3,1,1,83,85,94,10,23,17,35,97,6,,AOTSROWZG1XS1,3IXEICO793XKRU1DKJNIMXBCT3HT6F,32W3UF2EZOYM36XVP6UBB5W8JNVC41,Democrats,Democrat,Republicans,Republican,a Republican,Republicans
1/16/21 13:33,1/16/21 13:43,0,67.11.103.50,100,585,1,1/16/21 13:43,R_3rYaz6EdxQDBvjd,,,,,29.65840149,-98.498703,anonymous,EN,25,2,2,3,3,2,3,1,2,3,2,3,2,5,3,5,5,3,5,2,2,1,1,3,1,1,1,1,1,1,1,6,6,1,5,5,4,4,2,1,6,2,4,3,2,3,,1,46,51,35,25,62,70,70,95,6,5,6,30,89,92,92,93,93,92,92,93,91,93,92,89,65,36,1,72,71,92,22,16,48,32,56,52,52,52,5,6,6,1,1,1,5,4,3,4,2,1,1,1,1,6,3,3,4,1,1,5,5,5,2,4,3,1,4,3,4,1,3,1,1,66,75,91,11,22,15,35,93,2,,AHQYFQPAQVFXW,3XCC1ODXDMP0LX75V3WLSNRL5JXQRX,3QI9WAYOGQOGPAQ55GDQN8K41HN6SA,Republicans,Republican,Democrtas,Democrat,an Independent,Independents
1/16/21 13:30,1/16/21 13:44,0,73.19.25.163,100,841,1,1/16/21 13:44,R_2zZQ53HgAeanrG3,,,,,47.12710571,-122.3139954,anonymous,EN,65,2,2,1,2,1,3,1,3,2,3,2,1,5,2,4,5,2,4,3,4,2,2,3,3,1,1,1,1,4,1,6,6,1,1,3,3,2,1,1,6,1,2,4,3,3,,1,56,59,35,58,32,42,54,65,5,4,6,29,87,91,93,91,90,91,91,89,90,92,91,88,40,61,20,83,66,53,24,37,36,45,52,52,51,51,2,3,4,1,1,1,2,2,1,1,1,1,1,2,1,6,5,5,1,1,1,6,6,6,1,5,6,3,1,1,1,1,5,1,1,64,64,51,11,20,14,35,93,1,,AUVKFU19W65JC,3TU5ZICBREFU3SS9WUQL16WGFR9Q8L,3VP28W7DUNX99F5U11A2D7UKHVPZFA,Republicans,Republican,Democrtas,Democrat,an Independent,Independents
1/16/21 13:30,1/16/21 13:44,0,72.193.13.10,100,848,1,1/16/21 13:44,R_25uTjY47gB2W8l3,,,,,36.12199402,-115.0859985,anonymous,EN,69,2,2,2,1,1,1,1,1,1,2,1,1,3,3,5,5,3,5,2,4,2,2,3,2,1,1,1,1,1,1,6,6,1,1,3,6,2,2,1,6,1,2,3,3,1,6,,78,76,52,68,74,85,90,89,6,5,6,28,89,91,91,91,91,91,89,89,90,90,87,87,21,34,20,80,44,78,19,75,79,68,51,51,51,51,3,2,3,1,1,1,1,1,1,1,1,1,1,2,2,6,4,4,1,1,1,6,6,6,2,5,2,6,3,1,5,1,1,1,1,77,63,77,11,23,16,35,94,2,,A13XO9WBON6FRI,3GLB5JMZFY9F7YUMA6WPTK6FKVXDGJ,3TCFMTM8HE1SDP8A5VM31UGJVC8215,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats
1/16/21 13:28,1/16/21 13:44,0,73.45.118.19,100,973,1,1/16/21 13:44,R_2cjtPvUy0oB3WlP,,,,,41.79960632,-88.00659943,anonymous,EN,33,2,1,2,1,1,2,1,1,1,2,1,2,3,1,5,5,2,5,3,4,3,3,5,4,1,1,1,1,1,1,6,6,2,5,5,6,6,6,2,6,6,5,2,6,2,6,,88,95,85,82,100,93,97,88,6,6,6,8,87,92,93,93,88,88,89,93,93,93,93,92,15,0,0,0,0,1,0,26,44,56,57,57,57,55,6,6,6,6,6,6,1,1,2,3,3,2,3,5,5,6,6,6,1,1,1,2,2,1,1,6,5,6,1,6,1,5,6,1,1,91,94,95,11,21,17,35,95,7,,A2JDBW3LIVCMQ0,34BBWHLWHBPSCV08HP1I6K8G6OVIWP,32204AGAABPTWU1V6ZADVLQRMK9GH1,Democrats,Democrat,Republicans,Republican,a Republican,Republicans
1/16/21 13:38,1/16/21 13:45,0,71.208.247.212,100,443,1,1/16/21 13:45,R_2S66ydU22DI3pMJ,,,,,26.69090271,-81.94830322,anonymous,EN,26,4,4,4,4,4,4,4,1,2,4,4,4,7,1,5,5,5,5,5,5,1,1,3,1,1,1,1,1,1,1,6,6,1,3,2,4,4,4,4,4,1,2,2,2,1,2,,50,77,0,40,42,62,93,68,6,6,6,23,87,91,91,91,90,90,90,93,92,93,89,89,0,0,0,64,61,60,24,21,23,25,51,51,51,51,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,6,1,1,23,27,51,11,23,17,35,93,4,,A2A555VU4Z1QMF,308XBLVESJIDHR5GCLZVXYWMJJWRBM,3EQPA8A3749PEHRQKR1NS5MCA26ZJD,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats
1/16/21 12:50,1/16/21 13:45,0,68.7.211.34,100,3293,1,1/16/21 13:45,R_VVJy4s5HTIOsjh7,,,,,33.14320374,-117.1665955,anonymous,EN,32,3,3,2,4,3,2,2,3,4,3,4,2,4,3,3,5,4,5,5,4,2,3,2,4,3,4,3,4,5,2,4,3,5,5,5,4,4,3,5,6,4,3,5,2,3,,2,67,57,37,64,58,65,60,33,3,2,2,7,88,87,89,89,90,89,91,90,92,92,90,89,27,69,58,96,80,79,31,21,17,26,53,53,52,52,4,4,4,4,4,3,4,3,4,2,3,2,2,4,5,6,2,2,3,2,3,3,2,2,2,5,2,1,1,1,2,3,3,1,2,84,27,25,10,22,16,38,93,5,,A29WYPB4EFPY5I,3KKG4CDWKJCNSSOL3PPMYZQM357494,33KGGVH24UUTE5B7TK7WRKAF8L91XF,Democrats,Democrat,Republicans,Republican,an Independent,Independents
1/16/21 13:26,1/16/21 13:47,0,142.196.119.200,100,1227,1,1/16/21 13:47,R_2EiXPUsGvRCTO2Y,,,,,28.79350281,-81.28679657,anonymous,EN,45,3,2,2,2,2,2,2,1,1,1,1,1,3,3,3,3,5,5,5,5,1,1,4,1,2,2,2,5,6,2,4,4,1,4,2,4,4,1,1,6,3,1,4,3,2,4,,25,25,10,10,10,30,30,70,4,4,2,50,88,92,90,88,91,90,90,91,91,91,88,87,55,60,50,70,75,60,50,65,75,45,52,51,51,51,3,3,4,2,2,1,2,1,1,1,1,1,1,4,4,6,5,5,1,1,1,1,1,1,1,4,2,2,3,4,3,1,3,1,1,90,90,60,10,20,15,35,99,6,,A2DBGWUS5XWGFL,33FOTY3KENZ8YRY5SRGB2RKRX61C1H,337F8MIIMZQ29E2FDQ1RG4U7AYY400,Democrats,Democrat,Republicans,Republican,a Republican,Republicans
1/16/21 13:32,1/16/21 13:50,0,172.58.27.185,100,1081,1,1/16/21 13:50,R_p0LMlL6NEgByGoV,,,,,34.07719421,-117.4505997,anonymous,EN,21,2,3,1,2,1,2,2,1,2,1,2,1,5,3,4,5,3,5,3,4,3,2,4,3,4,3,3,4,2,3,3,4,3,2,4,3,3,5,2,6,2,2,1,1,1,4,,70,65,90,59,24,67,32,75,5,3,4,18,90,92,93,93,92,90,89,91,92,93,91,91,25,70,65,60,35,40,20,35,30,30,55,57,52,51,3,5,4,2,1,1,3,2,1,2,1,2,2,3,2,6,2,3,3,2,3,3,2,3,3,2,3,4,5,1,5,1,6,2,1,75,65,65,10,21,17,38,97,2,,A2LPP288NK76W4,3FTF2T8WLSWZ1U75DVV5TR9DNY69WV,3ODOP6T3ASX95O5TSD55ZSNM7WI42K,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats
1/16/21 13:33,1/16/21 13:50,0,69.40.55.46,100,996,1,1/16/21 13:50,R_1drTJOuIFYKYRCZ,,,,,40.42520142,-79.61100006,anonymous,EN,70,2,3,3,1,1,3,3,2,4,1,2,2,4,4,4,4,1,5,3,3,2,1,3,2,1,1,1,1,4,1,3,6,2,4,4,6,5,3,2,6,3,1,4,5,2,1,,21,23,17,24,24,24,36,60,5,4,5,60,91,88,88,88,87,87,87,87,87,87,87,87,75,50,24,51,50,50,50,77,77,77,51,51,51,51,1,1,1,3,3,2,1,1,3,2,1,1,1,4,4,6,3,3,1,1,1,5,4,4,1,3,1,1,1,2,2,1,4,1,1,76,76,75,11,21,14,35,95,4,,AIVSV91CBYI12,3I3WADAZ9RI8VYWRJJRE0HRPY0R5OR,3EQPA8A3749PEHRQKR1NS5MCA26ZJD,Democrats,Democrat,Republicans,Republican,a Republican,Republicans
1/16/21 13:22,1/16/21 13:50,0,75.183.114.75,100,1675,1,1/16/21 13:50,R_3sAK4BjcT0SQvdl,,,,,36.03579712,-79.50749969,anonymous,EN,40,4,3,3,3,3,3,3,2,2,2,2,3,5,2,4,4,3,4,1,4,1,1,3,1,1,1,2,2,2,1,5,5,5,4,5,5,3,1,1,6,1,2,4,4,1,8,,82,76,52,70,70,68,52,96,5,5,5,50,88,91,90,91,92,88,91,91,92,91,89,88,35,50,26,84,50,71,30,47,45,49,54,55,55,56,3,4,3,1,1,1,1,1,1,1,1,1,1,4,5,6,4,4,1,1,1,6,6,6,1,5,4,6,5,2,4,6,4,1,1,59,60,65,11,22,16,37,98,2,,AR6KODL3T3ADR,30ZX6P7VF992VQM7LNXBUE7RFWOJ2J,3HO4MYYR121W4NI9UL8Q292SME86UQ,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats
1/16/21 13:23,1/16/21 13:51,0,71.206.209.126,100,1680,1,1/16/21 13:51,R_BX6Vu2Bdxvc3yi5,,,,,40.34689331,-79.86889648,anonymous,EN,34,2,1,1,2,1,2,1,1,2,2,1,1,2,4,5,5,5,5,5,5,1,1,3,1,1,1,1,3,3,1,6,6,1,1,1,1,6,3,1,6,1,3,2,1,1,6,,75,75,20,78,79,79,79,90,5,5,5,0,87,87,89,89,87,87,89,87,87,90,87,88,0,30,0,100,100,100,15,50,50,40,53,53,53,53,4,4,4,1,1,1,3,3,3,1,1,1,1,1,1,6,2,2,1,1,1,6,6,6,1,3,2,5,5,1,4,2,2,1,1,80,100,23,10,21,15,36,93,1,,A3OF8TUITB6QX4,3LBXNTKX0S9EQUCVN0RRVANKW0D9XP,3D4BBDG7ZH91LAERPSPS10425NZC3G,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats
1/16/21 13:49,1/16/21 13:58,0,99.110.140.104,100,549,1,1/16/21 13:58,R_3PH8FO5WQXdAmB4,,,,,25.69580078,-80.36260223,anonymous,EN,24,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,2,5,1,2,1,1,1,1,1,1,1,1,1,1,6,6,1,1,1,1,3,1,1,6,2,3,5,2,1,6,,79,95,44,30,91,93,95,86,6,6,6,0,87,88,91,91,89,88,90,88,91,92,89,91,14,35,0,75,86,92,0,0,65,0,57,55,55,56,6,6,6,1,1,1,6,6,6,4,2,2,2,4,4,6,6,6,1,1,1,6,6,6,1,6,2,2,3,1,2,4,6,1,1,68,86,63,11,22,15,38,93,1,,A15XIKX3PI7SLK,33L7PJKHCHC7V8K1DYKG6B73ZY7T81,32204AGAABPTWU1V6ZADVLQRMK9GH1,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats
1/16/21 13:47,1/16/21 13:59,0,47.13.138.157,100,711,1,1/16/21 13:59,R_VR7gCtvFp3u7Ljj,,,,,33.16690063,-87.50640106,anonymous,EN,42,4,4,4,2,1,2,2,4,4,3,3,1,7,3,5,5,5,5,2,3,3,1,2,2,1,1,1,1,1,1,6,6,1,1,1,1,3,1,1,6,1,3,1,1,1,6,,80,80,50,63,71,100,100,100,6,6,6,0,87,92,90,87,88,88,90,87,87,93,87,87,100,75,0,100,50,80,0,20,50,15,54,57,54,51,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,1,1,1,6,6,6,1,6,2,6,2,1,4,1,1,1,1,100,100,100,11,22,14,35,93,1,N/A,A13QNZQ6JAI4YJ,3J4Q2Z4UTZH5TTORUX6RFMZ2XYCQW0,3S8A4GJRD3GWH279ZBIVYV4B0LH6VF,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats
1/16/21 13:53,1/16/21 14:01,0,162.227.2.227,100,500,1,1/16/21 14:01,R_2Yncy28q2ABe8WY,,,,,36.78509521,-119.8249969,anonymous,EN,51,3,1,3,3,2,4,1,3,4,4,1,2,7,4,5,5,5,5,5,5,1,1,4,1,1,1,1,1,5,1,5,5,1,2,5,4,5,1,5,6,1,4,5,6,1,4,,39,18,0,15,65,49,60,74,5,5,4,29,90,87,87,87,87,87,87,87,87,87,87,87,79,89,74,67,59,43,36,81,78,85,52,52,52,52,2,2,2,1,1,1,2,1,3,1,1,1,1,1,1,6,5,5,1,1,1,6,6,6,1,2,1,2,1,1,1,1,1,1,1,74,75,18,10,22,15,35,96,4,,A1A3IZ30V2JU65,3VELCLL3GLXF13IFJT6CAX5UUJW1FK,3HKIF5DF6YA0HOJC8NMLI4S33719G4,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats
1/16/21 13:25,1/16/21 14:03,0,47.37.122.224,100,2257,1,1/16/21 14:03,R_1g0aK9fGDfQuq9u,,,,,32.93209839,-97.28340149,anonymous,EN,34,1,1,1,2,1,2,1,3,2,2,2,2,3,1,4,3,2,4,2,4,2,2,3,2,3,1,1,2,2,2,6,5,2,4,3,3,3,3,2,6,3,2,4,5,2,4,,23,60,9,57,35,45,88,68,5,5,4,37,89,91,90,90,91,89,90,87,89,91,88,87,60,69,43,71,18,59,58,100,100,100,51,51,51,51,2,2,2,3,2,1,4,1,1,2,1,1,1,2,1,6,5,5,2,2,1,4,4,3,1,5,2,2,3,4,1,2,3,1,1,80,95,95,10,21,15,38,98,5,Thank you!,A3DMSP55I880KW,3G5F9DBFOQBF1BPJLXE1K6ONZ2DVHY,32W3UF2EZOYM36XVP6UBB5W8JNVC41,Democrats,Democrat,Republicans,Republican,a Republican,Republicans
1/16/21 13:53,1/16/21 14:03,0,217.138.208.148,100,630,1,1/16/21 14:03,R_3shPKEQjQ4yIvK0,,,,,40.71569824,-74,anonymous,EN,35,2,2,2,2,2,2,3,3,1,2,2,2,4,3,4,5,4,5,4,4,2,2,2,2,2,2,2,2,2,1,5,5,1,6,5,5,5,5,2,6,4,5,6,5,1,5,,87,85,81,86,88,85,85,29,3,4,4,13,90,88,90,89,88,88,88,90,90,91,88,88,34,51,53,51,51,51,27,34,40,45,52,55,55,52,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,6,4,4,3,1,1,1,1,1,5,5,5,5,5,4,4,3,5,2,2,88,85,83,10,22,16,36,96,2,engaging survey.,A2BABL5AHUOYC7,3YWRV122CTDMVLZQD3AQB7T5ICDU8S,37VHPF5VYCGNM7KX19KOSHCDL9RC88,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats
1/16/21 14:03,1/16/21 14:09,0,73.222.162.80,100,352,1,1/16/21 14:09,R_2BtFeefNsrDLkTP,,,,,38.03889465,-122.5870972,anonymous,EN,18,2,2,2,2,1,1,1,2,2,2,1,1,5,4,3,4,2,4,3,3,1,1,4,2,1,2,2,2,4,2,5,5,2,1,1,1,3,1,1,6,3,3,5,3,1,8,,30,40,51,25,34,66,63,55,5,5,4,55,91,89,89,89,89,89,89,89,89,89,89,89,80,50,25,65,40,60,45,100,100,100,51,51,51,51,1,1,1,1,1,1,3,3,2,2,1,1,1,2,2,6,5,5,2,2,1,2,2,2,2,5,1,3,4,2,2,1,4,1,1,60,40,60,10,21,18,35,93,3,,AJZEXCH1TSUE1,3KAKFY4PGVGVLXYK75QG1NXJ8V13I4,3M7OI89LVY10IT198UNQ83GMFE1C6M,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats
1/16/21 14:10,1/16/21 14:20,0,24.7.216.74,100,596,1,1/16/21 14:20,R_qL3PJtIqgp3O6IN,,,,,45.17010498,-93.19129944,anonymous,EN,31,2,1,2,2,1,2,2,2,2,2,2,2,3,3,3,4,2,2,2,3,2,2,3,2,2,2,2,1,1,2,5,5,2,5,3,3,2,1,1,6,1,2,4,5,1,1,,23,25,0,10,26,28,17,66,4,4,3,40,88,89,90,90,90,90,90,91,90,90,90,89,63,39,26,62,59,63,25,35,38,27,55,56,55,55,4,4,4,1,1,1,2,2,3,3,3,3,2,2,2,6,3,3,1,1,1,5,5,5,1,3,1,4,3,1,1,3,3,1,1,45,45,64,10,22,16,35,93,3,,A2XS49LRNX8PD4,3U84XHCDIDR2YJ6Y7NJLBNSFI8ZZ4I,3TCFMTM8HE1SDP8A5VM31UGJVC8215,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats
1/16/21 12:47,1/16/21 12:58,0,76.107.94.173,98,659,0,1/16/21 14:21,R_PMqQNkAULMzUiZP,,,,,,,anonymous,EN,18,2,3,3,3,2,3,3,3,3,4,1,1,7,3,4,4,4,2,5,3,3,2,5,2,2,2,4,5,4,4,2,3,4,4,5,5,3,2,2,4,2,5,5,3,1,4,,64,69,36,40,49,45,54,79,4,3,5,12,88,87,93,93,88,88,89,90,91,93,91,91,13,0,4,45,61,88,0,0,15,9,54,53,54,54,3,3,5,4,3,1,4,4,4,5,4,5,5,5,3,4,3,4,2,3,1,1,1,1,3,4,5,3,3,1,3,3,3,1,1,53,31,19,11,21,14,36,94,4,,AXHHIV69Y1B9Q,33C7UALJVMC6MO8SBF0605O87FF816,3D4BBDG7ZH91LAERPSPS10425NZC3G,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats
1/16/21 11:42,1/16/21 12:25,0,174.252.128.11,98,2582,0,1/16/21 14:21,R_3gi4fHv6gLAKi9b,,,,,,,anonymous,EN,64,2,2,3,2,1,3,3,2,2,3,3,4,5,1,5,5,4,5,3,3,3,3,4,2,1,1,1,2,1,2,6,6,1,5,6,6,4,2,3,6,1,2,1,2,1,8,,21,36,0,21,19,56,57,39,4,4,6,26,91,89,88,87,92,91,92,93,90,92,88,87,91,89,16,95,67,100,59,90,92,100,51,52,51,52,1,1,1,5,4,4,1,1,3,3,2,1,2,3,3,6,5,5,2,1,1,2,2,2,1,3,1,4,2,1,1,1,2,1,1,100,100,52,11,23,15,35,97,4,,AB0LYB4PZKY9K,3IOEN3P9S8XJIAP4I038GRSH1KH165,3MDKGGG61Q0H4A3KUGIGXDGQ3016TZ,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats
