StartDate,EndDate,Status,IPAddress,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,language,approve,dem_gender,dem_age,location,dem_education,dem_education_6_TEXT,dem_religion,dem_religion_4_TEXT,dem_religiosity_leve,dem_religiosity_leve_6_TEXT,dem_origin,dem_origin_2_TEXT,pol_ideology,pol_camp,perc_in_v_1,perc_in_v_2,perc_in_v_3,perc_in_v_4,perc_in_v_5,perc_in_v_6,perc_in_v_7,perc_out_v_1,perc_out_v_2,perc_out_v_3,perc_out_v_4,perc_out_v_5,perc_out_v_6,perc_out_v_7,aggress_1,aggress_2,aggress_3,sdo_1,sdo_2,sdo_3,sup_in_v_1,sup_in_v_2,sup_in_v_3,sup_in_v_4,sup_in_v_5,sup_in_v_6,sup_in_v_7,attention_1_1,attention_1_2,attention_1_3,attention_1_4,attention_1_5,attention_1_6,out_sup_v_1,out_sup_v_2,out_sup_v_3,out_sup_v_4,out_sup_v_5,out_sup_v_6,out_sup_v_7,vsa_1,vsa_2,vsa_3,vsa_4,dmc_values_1,dmc_values_2,dmc_values_3,mp_in_v_1,mp_in_v_2,mp_in_v_3,mp_in_v_4,mp_in_v_5,mp_in_v_6,mp_in_v_7,mp_out_v_1,mp_out_v_2,mp_out_v_3,mp_out_v_4,mp_out_v_5,mp_out_v_6,mp_out_v_7,effic_1,effic_2,effic_3,grd_1,grd_2,trust_1,trust_2,trust_3,trust_4,thermo_out_1,thremo_in_1,emo_emp,emo_ang,emo_hate,emo_cont,emo_fear,emo_disrespect,emo_despair,attention_2_1,attention_2_2,attention_2_3,attention_2_4,attention_2_5,attention_2_6,threat_1,threat_2,threat_3,intol_1,intol_2,intol_3,intol_4,intol_5,col_idnt_1,col_idnt_2,sim_1,cor_dmg_1,cor_dmg_2,cor_dmg_3,cor_blame,pol_idnt_1,pol_idnt_2,pol_idnt_3,pol_attit_1,pol_attit_2,participation_1,participation_2,participation_3,participation_4,feedback,i.user1,i.user9,i.user3,ingroup,t_ingroup,outgroup,t_outgroup,ingroupers,outgroupers,pol_slf,pol_slf_fe,SIDE,order,aggress_avg,sdo_1_r,sdo_avg,vsa_1_r,vsa_avg,dmc_values_avg,effic_avg,grd_avg,affectve_polar,threat_avg,intol_avg,col_idnt_1_r,pol_idntl_avg,pol_attit_avg,participation_avg,order_num,sup_in_v_order,sup_in_v_verbal,sup_in_v_physicall,out_sup_v_order,out_sup_v_verbal,out_sup_v_physicall,viol_legit_binar,Zdem_age,Zdem_education,Zdem_religiosity_leve,Zaggress_avg,Zsdo_avg,Zvsa_avg,Zpol_idntl_avg,Zthermo_out_1,Zeffic_avg,sex,pol_camp_mc
10/22/2020 7:42:36,10/22/2020 7:56:19,0,37.142.7.50,100,823,1,10/22/2020 7:56:20,R_UzlCQkXx7dVd9mN, , , , ,32.06669617,34.76669312,anonymous,HE-FE,2,1,2,55,2,3, ,1, ,1, ,1, ,5,2,78,0,47,20,10,8,1,75,75,98,81,47,98,41,1,1,2,5,5,1,5,4,2,1,1,1,1, , , , ,1,1,5,5,5,5,4,4,3,5,4,1,2,6,6,6,2,3,2,2,2,1,1,5,4,2,2,2,3,3,3,4,4,3,3,2,5,4,4,24,72,4,4,4,5,5,5,5, , , , ,1,1,4,4,5,1,1,1,1,1,4,4,2,1,2,4,5,5,5,5,5,4,5,5,5,4, ,D28132C6E1564DE9A49A801654D812AD,S416963,28189,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,outgroupfirst,1.333333333,2,3,2,2.25,6,3.666666667,3,48,4.333333333,1,3,5,4.5,4.75,1,4.5,1.5,1,5,5,3.666666667,0,0.916832979,0.334690628,-0.594950259,-0.016485925,0.938315298,-0.854037547,0.804568916,-0.860129729,-1.205558123,0,0.506
10/22/2020 7:49:43,10/22/2020 8:01:30,0,109.186.198.218,100,707,1,10/22/2020 8:01:31,R_0f8rs4ueeanRk4x, , , , ,31.7808075,35.22869873,anonymous,HE-FE,2,1,2,59,3,1, ,1, ,1, ,1, ,6,2,70,72,11,0,0,0,0,77,76,100,100,100,100,82,1,1,1,6,1,1,1,1,1,1,1,1,1, , , , ,1,1,5,5,6,6,6,6,6,3,2,1,2,6,6,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3,6,6,6,1,2,1,6,3,3,25,76,4,6,5,5,6,6,6, , , , ,1,1,4,4,4,1,1,1,1,1,4,4,3,1,1,2,3,5,5,5,5,5,3,3,1,4,לא,B80B2B3DC9784852A8F9E99767C424CB,S416963,351301,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,outgroupfirst,1,1,1,4,2.25,6,6,1.5,51,4,1,3,5,5,2.75,1,1,1,1,5,6,6,0,1.186252014,-1.259074266,-0.594950259,-0.501366073,-0.781786073,-0.854037547,0.804568916,-0.81399997,1.081408506,0,0.506
10/22/2020 7:51:43,10/22/2020 8:06:29,0,212.199.144.158,100,885,1,10/22/2020 8:06:30,R_RtsVwdOQxElQTYt, , , , ,31.7808075,35.22869873,anonymous,HE-FE,2,1,2,61,4,1, ,1, ,1, ,1, ,5,2,24,66,5,59,0,0,0,76,81,86,100,66,61,60,1,1,1,3,1,1,2,4,2,2,2,1,1, , , , ,1,1,4,5,5,5,3,3,3,2,2,2,1,6,6,4,4,5,5,5,3,2,2,3,3,2,2,2,2,3,5,6,5,3,3,2,4,4,4,61,81,4,5,2,6,5,5,4, , , , ,1,1,4,4,5,1,1,1,1,2,4,6,5,3,5,4,2,5,5,3,5,4,4,5,3,5, ,A4371A4A6BCA43A69DF22D61D6BC4A8B,S416963,26108,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,ingroupfirst,1,4,1,5,2.5,6,5.333333333,3,20,4.333333333,1.2,3,4.333333333,4.5,4.25,0,3,2,1.333333333,4.5,5,3,1,1.320961532,-1.259074266,-0.594950259,-0.501366073,-0.781786073,-0.663319024,0.253116609,0.846671348,0.427989469,0,0.506
10/22/2020 7:52:14,10/22/2020 8:05:54,0,5.22.133.8,100,820,1,10/22/2020 8:05:55,R_1QiouJkkwr1ebU1, , , , ,32.06669617,34.76669312,anonymous,HE-FE,2,1,2,47,2,4, ,1, ,1, ,1, ,6,2,73,48,11,23,11,11,7,12,16,84,49,41,37,26,1,1,1,5,3,1,5,3,3,3,2,2,2, , , , ,1,1,5,5,6,5,4,4,3,3,2,1,2,6,5,4,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,2,2,1,3,3,3,36,66,4,2,2,2,6,3,4, , , , ,1,1,3,3,3,1,1,1,1,1,1,5,2,1,1,2,4,2,2,1,2,2,3,4,1,4, ,5E481502BBC94D22B7B16FF16E081408,S416963,368087,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,outgroupfirst,1,2,2,4,2.25,5.5,3.333333333,2,30,3,1,6,1.666666667,2,3,1,4,3,2,5,5.5,3.666666667,1,0.377994907,1.131573074,-0.594950259,-0.501366073,0.078264612,-0.854037547,-1.95269262,-0.306572623,-1.532267642,0,0.506
10/22/2020 7:52:35,10/22/2020 8:00:57,0,192.114.3.241,100,501,1,10/22/2020 8:00:57,R_01bErTAKzjt3Z5L, , , , ,31.92860413,34.80700684,anonymous,HE,1,1,1,39,4,3, ,1, ,1, ,1, ,5,2,49,59,37,39,12,15,12,57,49,69,49,32,36,12,1,3,2,3,2,3,4,4,4,2,1,1,1, , , , ,1,1,3,3,5,3,3,4,2,4,2,4,5,6,6,5,4,3,2,2,2,2,2,5,5,3,3,3,3,3,5,4,3,3,3,3,5,3,3,46,56,4,3,3,3,3,4,4, , , , ,1,1,2,3,4,1,2,2,4,4,1,5,4,3,4,3,5,4,2,3,3,3,1,5,1,3, ,E5650B0A14AC4C5799FDBA254A8E26BF,S416963,221300,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,ingroupfirst,2,4,2.5,3,3.5,6,4,3,10,3,2.6,6,3,3,2.5,0,4,3,1,3,4,3,0,-0.160843164,0.334690628,-0.594950259,0.953274371,0.508289955,0.099555069,-0.849788005,0.154724966,-0.878848605,1,0.506
10/22/2020 7:53:25,10/22/2020 8:09:19,0,147.236.31.231,100,953,1,10/22/2020 8:09:19,R_1qadOIhwygZ9VlJ, , , , ,31.78739929,34.706604,anonymous,HE,1,1,1,36,3,3, ,1, ,1, ,1, ,6,2,95,95,95,96,95,95,50,95,95,95,95,95,95,51,2,1,1,6,1,1,1,1,1,1,1,1,1, , , , ,1,1,3,3,3,4,2,4,2,1,1,1,3,6,6,6,2,2,1,1,1,1,1,2,3,3,2,2,2,2,6,6,6,3,3,1,6,6,2,90,90,6,5,2,4,5,2,6, , , , ,1,1,1,1,1,1,1,2,1,1,1,6,2,4,6,5,1,5,5,2,5,4,4,4,1,4,"בעיני השאלון לא עוסק בשאלות של דמוקרטיה ,
ואם כך תעשו אולי יפתח מחשבות של אהבת האדם בין אנשים",8137926C8B734D7BAD1B3B58F576BED6,S416963,91831,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,ingroupfirst,1.333333333,1,1,6,2.75,6,6,3,0,1,1.2,6,4,4.5,3.25,0,1,1,1,3,3.5,2.666666667,0,-0.362907441,0.334690628,-0.594950259,-0.016485925,-0.781786073,-0.472600501,-0.022609545,2.184434355,1.081408506,1,0.506
10/22/2020 7:54:25,10/22/2020 8:01:59,0,109.67.196.5,100,453,1,10/22/2020 8:02:00,R_3HvHfWBMfdThzgT, , , , ,32.06669617,34.76669312,anonymous,HE-FE,2,1,2,52,2,2, ,1, ,1, ,1, ,5,2,0,23,1,0,0,0,0,93,92,91,92,91,92,91,1,1,1,6,1,1,1,1,1,1,1,1,1, , , , ,1,1,5,4,4,4,4,4,4,1,1,1,1,6,6,6,6,4,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,3,1,1,5,4,6,64,75,1,6,1,6,6,6,5, , , , ,1,1,4,4,5,1,1,2,1,1,1,6,3,1,1,5,4,6,6,6,6,6,1,6,6,6, ,7B9CBEC7B6FD4EF98F019DCD0FBAA5DB,S416963,49915,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,ingroupfirst,1,1,1,6,2.25,6,6,2,11,4.333333333,1.2,6,6,6,4.75,0,1,1,1,4.5,4,4,0,0.714768702,-0.462191819,-0.594950259,-0.501366073,-0.781786073,-0.854037547,1.631747377,0.985060625,1.081408506,0,0.506
10/22/2020 8:02:58,10/22/2020 8:11:14,0,109.253.174.244,100,495,1,10/22/2020 8:11:14,R_1eKx77uGx6ofhbk, , , , ,32.06669617,34.76669312,anonymous,HE,1,1,2,40,2,3, ,1, ,1, ,1, ,6,2,15,13,13,5,8,7,4,55,42,62,78,55,42,38,2,1,1,5,5,2,1,1,1,1,1,1,1, , , , ,1,1,2,3,3,2,2,2,3,2,5,4,4,6,6,5,4,4,3,4,3,3,2,4,2,3,3,3,3,3,3,3,4,2,2,1,4,2,2,43,82,3,2,2,2,3,5,5, , , , ,1,1,4,4,4,1,1,1,1,1,4,3,2,2,5,4,4,6,6,1,4,3,6,6,4,5, ,ADF3EA6E3DE64687A8A6F585AB8A1FC1,S416963,48969,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,ingroupfirst,1.333333333,2,3.5,5,4.5,6,3.333333333,2,39,4,1,3,4.333333333,3.5,5.25,0,1,1,1,2.5,2.5,2.333333333,0,-0.093488405,0.334690628,-0.594950259,-0.016485925,1.368340641,0.862429162,0.253116609,0.016335689,-1.532267642,0,0.506
10/22/2020 8:03:31,10/22/2020 8:12:17,0,192.116.215.34,100,525,1,10/22/2020 8:12:18,R_22Qb5CKWZY1jlhO, , , , ,32.06669617,34.76669312,anonymous,HE,1,1,1,42,2,3, ,1, ,1, ,1, ,6,2,92,100,49,63,5,33,0,76,100,100,100,77,100,66,1,2,1,5,1,1,5,5,3,1,1,1,1, , , , ,1,1,5,6,6,6,4,5,3,6,1,1,1,6,6,5,5,5,3,2,1,1,1,5,5,6,6,4,4,5,6,5,3,1,1,1,5,2,1,71,90,5,3,1,4,2,3,4, , , , ,1,1,3,4,5,1,1,1,1,2,2,5,3,1,1,4,6,6,6,5,6,6,5,2,5,5,בהצלחה :),5337DD217061480DA2CFA9FE8CFF4571,S416963,536949,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,outgroupfirst,1.333333333,2,1,1,1,6,4.666666667,1,19,4,1.2,5,5.666666667,6,4.25,1,5,2,1,5.5,6,4,0,0.041221112,0.334690628,-0.594950259,-0.016485925,-0.781786073,-1.807630163,1.356021224,1.307968937,-0.225429568,1,0.506
10/22/2020 8:29:50,10/22/2020 8:41:07,0,134.191.233.197,100,676,1,10/22/2020 8:41:07,R_57weA59NqiIrdPX, , , , ,32.06669617,34.76669312,anonymous,HE-FE,2,1,2,40,4,4, ,1, ,6,אגנוסטית,1, ,6,2,100,100,100,75,29,21,5,75,100,100,100,59,78,32,1,1,1,1,1,1,4,2,1,1,1,1,1, , , , ,1,1,5,4,5,4,2,2,1,4,2,1,4,4,6,6,6,6,5,6,4,1,1,5,5,3,3,6,6,6,5,6,3,1,3,1,5,6,3,77,90,6,6,3,4,6,6,6, , , , ,1,1,2,2,4,1,1,1,1,1,2,4,4,5,3,5,6,5,5,3,5,4,4,5,4,4,"מעניין מאוד, תודה",FA79CF7F6C5F4B77BCB42CC1427EA72A,S416963,165890,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,outgroupfirst,1,6,1,3,2.5,5,4.666666667,2,13,2.666666667,1,5,4.333333333,4.5,4.25,1,3,1,1,4.5,4.5,1.666666667,0,-0.093488405,1.131573074,3.23849213,-0.501366073,-0.781786073,-0.663319024,0.253116609,1.58474749,-0.225429568,0,0.506
10/22/2020 8:32:52,10/22/2020 9:21:59,0,194.90.66.15,100,2946,1,10/22/2020 9:22:00,R_eeyQbE2sbijputb, , , , ,31.7808075,35.22869873,anonymous,HE-FE,2,1,2,34,4,4, ,1, ,1, ,2,ברהמ לשעבר,6,2,50,60,20,20,0,0,0,75,70,100,100,100,100,90,1,1,1,6,1,1,5,3,2,1,1,1,1, , , , ,1,1,5,5,6,6,6,6,6,6,1,1,1,6,6,5,6,6,4,2,2,2,2,5,5,5,5,5,5,5,5,5,3,3,1,2,3,3,4,25,75,1,6,4,6,6,6,6, , , , ,1,1,6,6,6,1,1,2,1,2,4,4,1,4,2,5,6,4,4,4,4,5,4,4,3,6, ,4289EFCEC2F641C48E7FFDC5EC78C175,S416963,298337,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,ingroupfirst,1,1,1,1,1,6,4.333333333,2,50,6,1.4,3,4,4.5,4.25,0,4,1.5,1,5,6,6,0,-0.497616959,1.131573074,-0.594950259,-0.501366073,-0.781786073,-1.807630163,-0.022609545,-0.81399997,-0.552139086,0,0.506
10/22/2020 9:06:51,10/22/2020 9:18:58,0,141.226.59.56,100,726,1,10/22/2020 9:18:59,R_1pohHT8rnLEMjO4, , , , ,32.06669617,34.76669312,anonymous,HE,1,1,1,24,3,1, ,1, ,1, ,1, ,6,2,59,40,31,49,18,17,9,24,26,49,49,24,49,13,1,1,1,3,3,2,5,5,4,5,2,2,1, , , , ,1,1,5,4,5,3,2,2,1,6,2,2,2,5,5,5,5,5,3,5,3,3,2,6,5,3,5,5,4,5,4,4,3,3,2,2,5,4,2,71,79,5,2,2,4,2,4,5, , , , ,1,1,4,4,4,1,1,1,1,3,1,4,5,1,3,6,5,3,4,2,3,4,5,1,1,4, ,39F7E334F6264B65894948BF93EF6EE5,S416963,589980,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,outgroupfirst,1,4,2.5,1,1.75,5,3.666666667,2.5,8,4,1.4,6,3,3.5,2.75,1,5,4.5,1.666666667,4.5,4,1.666666667,1,-1.171164548,-1.259074266,-0.594950259,-0.501366073,0.508289955,-1.235474593,-0.849788005,1.307968937,-1.205558123,1,0.506
10/22/2020 9:26:57,10/22/2020 9:36:32,0,185.175.34.190,100,575,1,10/22/2020 9:36:33,R_2fjKjRoQyN2TcpN, , , , ,32.06669617,34.76669312,anonymous,HE,1,1,1,26,4,1, ,1, ,1, ,1, ,5,2,33,84,7,62,10,0,0,85,85,92,95,55,37,30,2,1,2,6,1,1,4,3,1,2,1,1,1, , , , ,1,1,5,5,5,5,3,3,3,4,6,3,4,6,6,6,6,4,4,6,2,2,1,5,4,5,5,4,4,4,4,5,5,4,4,4,5,4,4,44,87,5,5,3,3,4,4,6, , , , ,1,1,2,2,1,1,1,1,1,1,1,6,5,1,1,2,1,4,5,4,4,3,2,2,1,2,סקר חשוב ומעורר מחשבה,A57BF5724D944C80A3248FFCE110608A,S416963,458333,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,ingroupfirst,1.666666667,1,1,3,4,6,4.666666667,4,43,1.666666667,1,6,4.333333333,3.5,1.75,0,3.5,1.5,1,5,5,3,0,-1.03645503,-1.259074266,-0.594950259,0.468394223,-0.781786073,0.480992116,0.253116609,0.062465448,-0.225429568,1,0.506
10/22/2020 9:34:00,10/22/2020 9:40:03,0,147.236.157.92,100,363,1,10/22/2020 9:40:04,R_3kAqt8kOPuvrkgx, , , , ,32.08210754,34.81219482,anonymous,HE-FE,2,1,2,41,4,4, ,1, ,1, ,1, ,6,2,65,65,66,51,47,53,52,75,52,76,77,76,52,52,1,1,1,5,1,1,2,2,2,2,2,2,2, , , , ,1,1,3,2,2,2,2,2,2,2,2,2,3,6,6,6,2,2,2,2,2,2,2,5,5,5,5,5,5,5,6,5,6,3,3,4,5,4,4,62,79,4,3,2,3,2,2,3, , , , ,1,1,2,2,2,1,1,1,1,1,1,5,5,1,2,5,4,4,4,3,4,4,1,6,1,3, ,672045A342854F688731F11D3EE2A059,S416963,117554,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,outgroupfirst,1,2,1,5,3,6,5.666666667,3,17,2,1,6,3.666666667,4,2.75,1,2,2,2,2.5,2,2,1,-0.026133646,1.131573074,-0.594950259,-0.501366073,-0.781786073,-0.281881977,-0.298335698,0.892801107,0.754698988,0,0.506
10/22/2020 9:34:26,10/22/2020 9:53:50,0,147.161.8.156,100,1164,1,10/22/2020 9:53:51,R_2Cp6vxyItZxTiXF, , , , ,32.06669617,34.76669312,anonymous,HE-FE,2,1,2,55,4,4, ,1, ,1, ,2, ,6,2,65,76,30,57,24,35,26,49,41,64,69,60,62,37,1,1,1,4,2,1,4,3,2,2,1,1,1, , , , ,1,1,4,4,5,5,2,3,2,4,3,2,2,6,6,6,4,4,3,5,3,3,2,4,4,3,4,5,4,5,5,5,3,3,2,2,5,4,4,39,66,4,5,3,4,5,3,4, , , , ,1,1,2,2,3,1,1,2,1,1,3,5,2,2,3,2,2,4,5,3,3,4,4,3,1,3, ,88FEAADDC10446DFBC6CE9C263D1959E,S416963,185322,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,outgroupfirst,1,3,1.5,3,2.5,6,4.333333333,2.5,27,2.333333333,1.2,4,4,3.5,2.75,1,3.5,2,1,4,5,2.333333333,0,0.916832979,1.131573074,-0.594950259,-0.501366073,-0.35176073,-0.663319024,-0.022609545,-0.168183346,-0.552139086,0,0.506
10/22/2020 9:37:50,10/22/2020 9:54:05,0,82.80.174.162,100,975,1,10/22/2020 9:54:06,R_vvIVpNDlkW89ICl, , , , ,31.7808075,35.22869873,anonymous,HE,1,1,1,37,1,4, ,1, ,4, ,1, ,5,2,84,63,100,74,34,74,22,76,75,100,65,34,64,29,1,1,1,4,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,2,6,6,6,1,1,1,1,1,1,1,5,5,5,5,5,5,5,6,5,5,3,3,3,5,5,5,90,91,5,2,1,1,3,3,3, , , , ,1,1,3,3,2,1,1,1,1,1,1,6,5,4,2,5,4,4,4,4,4,5,1,5,1,5, ,AD9D7426AB0B450DB688BA6A3CABF6C3,S416963,30928,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,ingroupfirst,1,3,1,6,2.5,6,5.333333333,3,1,2.666666667,1,6,4,4.5,3,0,1,1,1,1,1,1,0,-0.295552682,1.131573074,1.705115174,-0.501366073,-0.781786073,-0.663319024,-0.022609545,2.184434355,0.427989469,1,0.506
10/22/2020 9:47:04,10/22/2020 9:58:53,0,212.143.214.198,100,708,1,10/22/2020 9:58:54,R_21HDAxokkNJxCOd, , , , ,32.06669617,34.76669312,anonymous,HE,1,1,2,62,1,3, ,1, ,1, ,1, ,5,2,85,90,41,72,7,57,3,50,79,99,100,100,61,90,1,1,1,3,1,1,5,5,3,1,1,3,2, , , , ,1,1,6,4,5,6,6,5,6,6,1,1,2,6,6,5,4,2,2,2,1,1,1,5,5,3,3,2,2,2,5,3,3,1,2,1,4,2,1,56,56,3,6,2,3,4,3,5, , , , ,1,1,3,4,4,2,2,2,2,2,2,6,5,1,4,3,3,4,3,1,3,3,5,5,2,2, ,29D87A8413484EFDB5FC319AA782CCF1,S416963,130838,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,outgroupfirst,1,4,1,1,1.25,6,3.666666667,1.5,0,3.666666667,2,5,2.666666667,3,3.5,1,5,2,2,5,5.5,5.666666667,1,1.388316291,0.334690628,-0.594950259,-0.501366073,-0.781786073,-1.61691164,-1.125514159,0.616022554,-1.205558123,0,0.506
10/22/2020 10:23:59,10/22/2020 10:32:59,0,37.46.46.8,100,540,1,10/22/2020 10:33:00,R_1l9trglZRjwVlxI, , , , ,32.06669617,34.76669312,anonymous,HE,1,1,1,25,2,1, ,1, ,1, ,1, ,6,2,19,51,35,58,11,20,16,70,78,72,69,81,100,67,3,5,2,6,1,1,3,2,2,3,1,1,1, , , , ,1,1,6,3,5,5,6,5,6,5,2,1,2,6,6,3,5,5,5,5,4,3,3,3,2,2,3,4,4,4,5,5,6,2,2,1,4,2,1,30,62,2,5,5,6,5,5,5, , , , ,1,1,5,6,6,2,2,2,1,2,3,4,2,1,2,5,2,3,4,3,3,3,2,2,2,3, ,5DC2761BC5C54AAF98BCE29DB45F0754,S416963,578143,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,ingroupfirst,3.333333333,1,1,2,1.75,6,5.333333333,2,32,5.666666667,1.8,4,3.333333333,3,2.25,0,2.5,2.5,1,4.5,5,5.666666667,0,-1.103809789,-1.259074266,-0.594950259,2.892794962,-0.781786073,-1.235474593,-0.574061852,-0.583351176,0.427989469,1,0.506
10/22/2020 10:26:18,10/22/2020 10:44:15,0,94.230.83.66,100,1077,1,10/22/2020 10:44:16,R_3HFhzj7muhKXqW8, , , , ,32.06669617,34.76669312,anonymous,HE-FE,2,1,2,50,1,4, ,1, ,1, ,1, ,6,2,25,25,5,1,1,1,1,90,90,100,100,100,100,90,1,1,1,6,1,1,5,5,2,1,1,1,1, , , , ,1,1,6,6,6,6,3,3,2,5,1,1,1,6,6,6,4,5,2,6,4,1,1,5,5,4,5,5,4,5,5,5,4,2,3,1,5,1,3,14,100,4,6,5,6,6,6,6, , , , ,1,1,6,6,6,1,1,2,1,1,6,2,1,2,3,1,6,6,6,4,6,6,5,4,1,6, ,FED8BF76C7E94027BCFC17D86CD367C7,S416963,120717,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,ingroupfirst,1,1,1,2,1.25,6,4.666666667,2.5,86,6,1.2,1,5.333333333,6,4,0,5,1.5,1,6,6,2.666666667,0,0.580059184,1.131573074,-0.594950259,-0.501366073,-0.781786073,-1.61691164,1.08029507,-1.321427317,-0.225429568,0,0.506
10/22/2020 10:26:23,10/22/2020 14:22:08,0,132.66.146.24,100,14144,1,10/22/2020 14:22:09,R_1DT1532m76YD7hH, , , , ,32.14720154,34.84170532,anonymous,HE,1,1,1,47,2,4, ,1, ,1, ,1, ,6,2,67,63,51,44,27,33,10,59,62,100,90,38,66,53,1,2,2,5,2,1,3,2,2,1,1,1,1, , , , ,1,1,4,4,6,5,4,5,3,4,3,3,4,6,6,5,5,5,5,5,3,2,2,5,5,3,3,5,5,6,6,6,6,2,2,3,5,4,4,65,74,5,5,3,4,3,5,5, , , , ,1,1,2,2,2,1,1,1,1,1,2,5,4,1,5,3,2,5,4,2,6,5,2,5,1,4, ,59D64168623A44B98A6DC25FB1570A03,S416963,309996,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,outgroupfirst,1.666666667,2,1.5,3,3.25,6,6,2,9,2,1,5,3.666666667,5.5,3,1,2.5,1.5,1,4,5.5,4,0,0.377994907,1.131573074,-0.594950259,0.468394223,-0.35176073,-0.091163454,-0.298335698,1.031190384,1.081408506,1,0.506
10/22/2020 10:28:19,10/22/2020 10:36:18,0,80.246.133.143,100,478,1,10/22/2020 10:36:18,R_BFdBsHooGj7Suxr, , , , ,32.06669617,34.76669312,anonymous,HE,1,1,1,38,3,3, ,1, ,1, ,1, ,6,2,76,69,71,22,14,0,7,75,76,83,78,76,84,58,1,1,1,5,1,1,5,4,2,2,1,1,1, , , , ,1,1,4,5,6,4,5,5,5,4,1,1,1,6,6,6,2,2,2,2,2,2,1,2,2,2,2,2,2,2,5,5,4,3,3,2,4,1,3,79,76,4,5,2,6,5,5,4, , , , ,1,1,2,2,2,1,1,1,1,1,4,4,2,2,2,6,6,4,3,1,4,4,5,5,3,5, ,9D4F041AD8664713A0A054077FD97B96,S416963,184690,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,ingroupfirst,1,2,1,3,1.5,6,4.666666667,3,-3,2,1,3,2.666666667,4,4.5,0,4.5,2,1,4.5,5,5,0,-0.228197923,0.334690628,-0.594950259,-0.501366073,-0.781786073,-1.426193117,-1.125514159,1.677007008,-0.225429568,1,0.506
10/22/2020 10:38:07,10/22/2020 10:52:09,0,77.127.74.190,100,842,1,10/22/2020 10:52:10,R_2fqSDJWdbp33NMD, , , , ,32.06669617,34.76669312,anonymous,HE,1,1,1,41,2,4, ,1, ,1, ,1, ,7,2,0,0,6,0,0,0,0,75,74,88,72,78,91,6,1,1,2,3,1,1,4,4,1,1,1,1,1, , , , ,1,1,4,5,5,5,4,5,2,4,1,1,1,6,6,3,3,2,2,5,4,1,2,3,3,2,5,5,3,4,5,4,5,2,2,1,3,1,1,49,50,6,4,3,2,4,1,5, , , , ,1,1,1,1,1,1,1,2,1,1,4,5,2,4,5,3,4,5,5,2,5,5,4,4,4,4, ,067A3968906543ED9121E4E9FE3580FD,S416963,34994,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,ingroupfirst,1.333333333,4,1,3,1.5,6,4.666666667,2,1,1,1.2,3,4,5,4,0,4,1,1,4.5,5,3.666666667,0,-0.026133646,1.131573074,-0.594950259,-0.016485925,-0.781786073,-1.426193117,-0.022609545,0.293114242,-0.225429568,1,0.506
